Winner,Team1,T1_Player1,T1_Player2,T1_Player3,T1_Player4,T1_Player5,Team2,T2_Player1,T2_Player2,T2_Player3,T2_Player4,T2_Player5,Team1_Score,Team2_Score,Map
Octopus1,Octopus1,havoK,Zerocool,3ARK00Z,admiral,Jabz,Hyper4mance,Senpai,Blue,Empera,Potei,bramz,Inferno
Octopus1,Octopus1,havoK,3ARK00Z,Zerocool,Jabz,admiral,Hyper4mance,Senpai,Blue,bramz,Potei,Empera,Cobblestone
Gambit,Gambit,mou,Hobbit,AdreN,Dosia,fitch,SK,coldzera,felps,FalleN,fer,TACO,Overpass
Natus Vincere,fnatic,KRIMZ,Lekr0,JW,flusha,Golden,Natus Vincere,Edward,flamie,s1mple,Zeus,electronic,Inferno
fnatic,fnatic,KRIMZ,flusha,Lekr0,Golden,JW,Gambit,mou,Dosia,AdreN,Hobbit,fitch,Mirage
MOUZ,MOUZ,oskar,ropz,STYKO,suNny,chrisJ,Space Soldiers,MAJ3R,XANTARES,paz,Calyx,ngiN,Mirage
ORDER,ORDER,Liazz,emagine,Hatz,aliStair,Sico,Tainted Minds,INS,yam,ofnu,zewsy,chuch,Cache
ORDER,ORDER,Sico,emagine,Hatz,Liazz,aliStair,Tainted Minds,INS,chuch,ofnu,zewsy,yam,Nuke
FURIA,Black Dragons,ALLE,soni,drn,sutecas,cad,FURIA,yuurih,bld,s1,guerri,spacca,Mirage
FURIA,Black Dragons,soni,sutecas,ALLE,cad,drn,FURIA,guerri,yuurih,s1,spacca,bld,Inferno
Isurus,Isurus,Straka,Noktse,nbl,tomi,Zote,C4,Tuurtle,pav1,WOOD7,kurg4n,LeoGOD,Overpass
Isurus,Isurus,Zote,nbl,Straka,tomi,Noktse,C4,Tuurtle,LeoGOD,WOOD7,pav1,kurg4n,Train
Grayhound,ORDER,emagine,Hatz,Sico,Liazz,aliStair,Grayhound,Gratisfaction,BURNRUOk,erkaSt,dexter,DickStacy,Inferno
Grayhound,ORDER,Liazz,Hatz,aliStair,Sico,emagine,Grayhound,DickStacy,erkaSt,dexter,BURNRUOk,Gratisfaction,Mirage
ORDER,ORDER,Sico,Hatz,Liazz,aliStair,emagine,Grayhound,Gratisfaction,erkaSt,DickStacy,BURNRUOk,dexter,Nuke
Spirit,Spirit,S0tF1k,sdy,Dima,COLDYY1,DavCost,EPG,YEKINDAR,NickelBack,El1an,hooch,krii,Cobblestone
Spirit,Spirit,Dima,sdy,DavCost,COLDYY1,S0tF1k,Nemiga,CyberFocus,ROBO,roman,mds,hitMouse,Inferno
Heroic,Heroic,Snappi,MODDII,JUGi,es3tag,niko,EPG,El1an,YEKINDAR,krii,NickelBack,hooch,Mirage
Pompa,Pompa,Hyper,Markoś,exhie,repo,LTN,AGO,GruBy,Furlan,phr,TOAO,snatchie,Cobblestone
Limitless,Limitless,Remind,RobbeN,Lyhn,Kheops,Jada,NASR,KarriBob,Nami,k1tkat,h1x,breAker,Overpass
Limitless,Limitless,Kheops,Remind,Lyhn,Jada,RobbeN,NASR,Nami,k1tkat,breAker,KarriBob,h1x,Mirage
Heroic,dreamchasers,hallzerk,emilio,Spitfire,kalle,Devilwalk,Heroic,JUGi,Snappi,niko,es3tag,MODDII,Train
MANS NOT HOT,Heroic,niko,JUGi,Snappi,MODDII,es3tag,MANS NOT HOT,TENZKI,EspiranTo,nukkye,nexa,AcilioN,Mirage
Heroic,Heroic,niko,JUGi,MODDII,Snappi,es3tag,MANS NOT HOT,nukkye,EspiranTo,AcilioN,TENZKI,nexa,Overpass
Heroic,Heroic,Snappi,JUGi,es3tag,MODDII,niko,MANS NOT HOT,TENZKI,EspiranTo,nukkye,AcilioN,nexa,Inferno
h00liGaNz,eRa,phantom,tw1ggy,ben1337,tabz,SPERMY,h00liGaNz,devastation,Hiki,todor,Delta9,uaeb,Inferno
ORDER,Tainted Minds,zewsy,INS,ofnu,chuch,yam,ORDER,Hatz,emagine,Sico,Liazz,aliStair,Inferno
Tainted Minds,Tainted Minds,chuch,yam,ofnu,zewsy,INS,ORDER,Liazz,Hatz,Sico,emagine,aliStair,Nuke
ORDER,Tainted Minds,ofnu,yam,INS,zewsy,chuch,ORDER,Liazz,Sico,emagine,aliStair,Hatz,Train
Tainted Minds,Tainted Minds,ofnu,yam,chuch,zewsy,INS,ORDER,Sico,Liazz,aliStair,Hatz,emagine,Mirage
GODSENT,AVANGAR,Qikert,KrizzeN,buster,dimasick,Jame,GODSENT,hampus,freddieb,twist,disco doplan,Brollan,Overpass
AVANGAR,AVANGAR,Jame,KrizzeN,dimasick,buster,Qikert,GODSENT,Brollan,freddieb,disco doplan,hampus,twist,Cache
forZe,forZe,facecrack,Jerry,liTTle,BAS,kUcheR,Nemiga,ROBO,mds,fAst,roman,hitMouse,Overpass
Sprout,Sprout,innocent,kRYSTAL,Spiidi,NaToSaphiX,denis,Windigo,v1c7oR,pNshr,bubble,SHiPZ,SPELLAN,Cobblestone
eXtatus,GODSENT,hampus,freddieb,twist,disco doplan,pyth,eXtatus,frozen,ZEDKO,queztone,DEV7L,MonttY,Cobblestone
GODSENT,GODSENT,disco doplan,hampus,twist,pyth,freddieb,eXtatus,frozen,MonttY,ZEDKO,DEV7L,queztone,Mirage
GODSENT,GODSENT,twist,disco doplan,pyth,hampus,freddieb,eXtatus,frozen,MonttY,DEV7L,queztone,ZEDKO,Train
AGO,AGO,GruBy,Furlan,phr,snatchie,TOAO,Spirit,Dima,sdy,COLDYY1,DavCost,S0tF1k,Inferno
AGO,AGO,Furlan,GruBy,phr,TOAO,snatchie,Spirit,COLDYY1,Dima,DavCost,S0tF1k,sdy,Cobblestone
AGO,AGO,Furlan,GruBy,snatchie,phr,TOAO,Spirit,Dima,sdy,DavCost,COLDYY1,S0tF1k,Mirage
SJ,Fragsters,refrezh,Bubzkji,dragonfly,doktizh,torben,SJ,Aerial,ZOREE,BONA,arvid,aune,Mirage
AZIO,AZIO,Mauisnake,JackZ,seziwana,brawk,tryhard,eRa,tabz,tw1ggy,phantom,ben1337,SPERMY,Train
FaZe,FaZe,NiKo,olofmeister,rain,GuardiaN,karrigan,MOUZ,suNny,ropz,oskar,chrisJ,STYKO,Nuke
FaZe,FaZe,NiKo,olofmeister,GuardiaN,rain,karrigan,MOUZ,ropz,suNny,STYKO,oskar,chrisJ,Cache
Quantum Bellator Fire,Natus Vincere,flamie,electronic,s1mple,Edward,Zeus,Quantum Bellator Fire,Kvik,Boombl4,balblna,waterfaLLZ,jmqa,Mirage
Natus Vincere,Natus Vincere,Edward,electronic,flamie,Zeus,s1mple,Quantum Bellator Fire,waterfaLLZ,jmqa,Boombl4,Kvik,balblna,Inferno
G2,G2,shox,apEX,kennyS,bodyy,NBK-,Cloud9,RUSH,Stewie2K,Skadoodle,tarik,autimatic,Mirage
Cloud9,G2,bodyy,kennyS,shox,NBK-,apEX,Cloud9,tarik,autimatic,RUSH,Stewie2K,Skadoodle,Overpass
Limitless,Hyper4mance,bramz,Senpai,Blue,Empera,Potei,Limitless,Kheops,Remind,RobbeN,Lyhn,Jada,Nuke
Limitless,Hyper4mance,Empera,Blue,bramz,Potei,Senpai,Limitless,Remind,Lyhn,Kheops,RobbeN,Jada,Cache
fnatic,SK,TACO,coldzera,FalleN,fer,felps,fnatic,flusha,Lekr0,KRIMZ,Golden,JW,Inferno
fnatic,SK,felps,FalleN,TACO,coldzera,fer,fnatic,KRIMZ,Lekr0,JW,flusha,Golden,Overpass
SK,SK,fer,coldzera,FalleN,felps,TACO,fnatic,Lekr0,Golden,JW,KRIMZ,flusha,Mirage
Hyper4mance,Hyper4mance,Empera,Senpai,Blue,bramz,Potei,Anonymous,Fable,crony,BLACKEAGLE,Rookie,hoveRR,Cobblestone
Anonymous,Hyper4mance,Senpai,Potei,Empera,Blue,bramz,Anonymous,crony,Fable,BLACKEAGLE,hoveRR,Rookie,Inferno
Natus Vincere,FaZe,NiKo,karrigan,rain,GuardiaN,olofmeister,Natus Vincere,flamie,s1mple,electronic,Edward,Zeus,Inferno
FaZe,FaZe,rain,olofmeister,GuardiaN,NiKo,karrigan,Natus Vincere,s1mple,Zeus,Edward,electronic,flamie,Mirage
ORDER,ORDER,aliStair,Liazz,Sico,Hatz,emagine,Corvidae,Ar3syK,IyeN,krudeN,DANZ,rbz,Mirage
ORDER,Tainted Minds,zewsy,chuch,ofnu,yam,INS,ORDER,emagine,Sico,Liazz,Hatz,aliStair,Mirage
AVANGAR,forZe,Jerry,liTTle,facecrack,BAS,kUcheR,AVANGAR,Qikert,buster,dimasick,KrizzeN,Jame,Mirage
forZe,forZe,Jerry,facecrack,liTTle,kUcheR,BAS,AVANGAR,Qikert,Jame,buster,dimasick,KrizzeN,Overpass
FaZe,FaZe,rain,olofmeister,GuardiaN,karrigan,NiKo,Cloud9,Skadoodle,autimatic,RUSH,tarik,Stewie2K,Mirage
FaZe,FaZe,rain,GuardiaN,NiKo,olofmeister,karrigan,Cloud9,tarik,Skadoodle,autimatic,Stewie2K,RUSH,Overpass
Cloud9,FaZe,NiKo,olofmeister,GuardiaN,karrigan,rain,Cloud9,tarik,Stewie2K,Skadoodle,autimatic,RUSH,Inferno
GODSENT,Heroic,JUGi,MODDII,Snappi,niko,es3tag,GODSENT,hampus,twist,Brollan,disco doplan,freddieb,Train
GODSENT,Heroic,MODDII,niko,Snappi,JUGi,es3tag,GODSENT,hampus,Brollan,disco doplan,freddieb,twist,Mirage
Kinguin,Sprout,NaToSaphiX,Spiidi,innocent,denis,kRYSTAL,Kinguin,mouz,fox,rallen,MICHU,MUTiRiS,Inferno
SJ,SJ,ZOREE,Aerial,arvid,aune,BONA,Enyoy,benny,jayzaR,pronax,Maikelele,darti,Train
Azure,ORDER,aliStair,Liazz,Sico,emagine,Hatz,Azure,kstyles,end[R],T0PL3SS,Riko,zurk,Mirage
Vega Squadron,BIG,keev,tabseN,gob b,LEGIJA,nex,Vega Squadron,hutji,jR,chopper,mir,keshandr,Mirage
Vega Squadron,BIG,nex,gob b,tabseN,LEGIJA,keev,Vega Squadron,chopper,keshandr,mir,jR,hutji,Cache
Complexity,Liquid,EliGE,jdm64,Twistzz,steel,nitr0,Complexity,ANDROID,FNS,ptr,yay,dephh,Cobblestone
Liquid,Liquid,EliGE,nitr0,Twistzz,steel,jdm64,Complexity,ptr,ANDROID,yay,dephh,FNS,Mirage
Complexity,Liquid,jdm64,EliGE,nitr0,Twistzz,steel,Complexity,ptr,dephh,yay,ANDROID,FNS,Train
Sprout,Sprout,NaToSaphiX,denis,innocent,Spiidi,kRYSTAL,PRIDE,MINISE,reatz,EXUS,ToM223,morelz,Train
HellRaisers,HellRaisers,woxic,bondik,ISSAA,ANGE1,DeadFox,AGO,TOAO,GruBy,phr,snatchie,Furlan,Overpass
AGO,HellRaisers,ANGE1,ISSAA,woxic,DeadFox,bondik,AGO,Furlan,TOAO,snatchie,GruBy,phr,Mirage
Unity,SJ,aune,ZOREE,BONA,Aerial,arvid,Unity,shadow,KriLLe,Barken,LOMME,glace,Mirage
Gambit,Gambit,AdreN,seized,mou,Hobbit,Dosia,aAa,nonick,MetaL,ZywOo,waneG,wallax,Train
NRG,NRG,CeRq,FugLy,Brehze,Ethan,daps,Liquid,nitr0,EliGE,jdm64,Twistzz,steel,Overpass
Liquid,NRG,CeRq,Ethan,FugLy,Brehze,daps,Liquid,jdm64,nitr0,Twistzz,EliGE,steel,Mirage
NRG,NRG,FugLy,Ethan,CeRq,daps,Brehze,Liquid,jdm64,steel,nitr0,Twistzz,EliGE,Train
GODSENT,ALTERNATE aTTaX,tiziaN,syrsoN,stfN,HUNDEN,ecfN,GODSENT,Brollan,twist,hampus,freddieb,disco doplan,Overpass
GODSENT,ALTERNATE aTTaX,tiziaN,ecfN,stfN,HUNDEN,syrsoN,GODSENT,Brollan,hampus,twist,freddieb,disco doplan,Train
GODSENT,ALTERNATE aTTaX,ecfN,syrsoN,tiziaN,stfN,HUNDEN,GODSENT,twist,disco doplan,freddieb,Brollan,hampus,Cobblestone
SJ,Stifmeister,Danceyz,L1NK,Kray,frei,Astroo,SJ,Aerial,ZOREE,aune,arvid,BONA,Inferno
Renegades,Splyce,roca,Drone,DAVEY,XotiC,SEMPHIS,Renegades,NAF,jks,AZR,Nifty,USTILO,Cache
Splyce,Splyce,Drone,XotiC,DAVEY,roca,SEMPHIS,Renegades,AZR,NAF,jks,Nifty,USTILO,Inferno
Splyce,Splyce,XotiC,roca,SEMPHIS,Drone,DAVEY,Renegades,jks,Nifty,NAF,USTILO,AZR,Mirage
W7M,FURIA,s1,yuurih,bld,spacca,guerri,W7M,YJ,tifa,ryotzz,raafa,luk,Cache
FURIA,FURIA,yuurih,guerri,bld,s1,spacca,W7M,raafa,tifa,ryotzz,YJ,luk,Inferno
FURIA,FURIA,bld,spacca,yuurih,s1,guerri,W7M,raafa,YJ,tifa,ryotzz,luk,Mirage
eRa,CheckSix,L0NER,joshbM,virtus,rugrat,Andersin,eRa,tabz,ben1337,tw1ggy,phantom,SPERMY,Mirage
Luminosity,Luminosity,chelo,SHOOWTiME,PKL,NEKIZ,yel,Renegades,NAF,USTILO,AZR,jks,Nifty,Cache
Renegades,Luminosity,PKL,SHOOWTiME,yel,chelo,NEKIZ,Renegades,Nifty,NAF,AZR,USTILO,jks,Train
Heroic,Heroic,JUGi,Snappi,MODDII,niko,es3tag,Envy,ScreaM,Happy,hAdji,SIXER,Maka,Nuke
Envy,Heroic,Snappi,JUGi,es3tag,MODDII,niko,Envy,hAdji,Maka,SIXER,Happy,ScreaM,Inferno
Heroic,Heroic,JUGi,niko,MODDII,Snappi,es3tag,Envy,Happy,Maka,ScreaM,hAdji,SIXER,Train
Gambit,Nemiga,mds,fAst,roman,hitMouse,ROBO,Gambit,mou,AdreN,seized,Dosia,Hobbit,Overpass
Complexity,Liquid,EliGE,steel,nitr0,Twistzz,jdm64,Complexity,yay,dephh,ANDROID,ptr,FNS,Cache
Complexity,Liquid,jdm64,Twistzz,EliGE,nitr0,steel,Complexity,yay,dephh,ANDROID,FNS,ptr,Mirage
Liquid,Liquid,nitr0,jdm64,Twistzz,steel,EliGE,Complexity,ANDROID,dephh,ptr,yay,FNS,Train
eRa,eRa,tabz,ben1337,phantom,tw1ggy,SPERMY,subtLe,Laski,LILMAN,dsr,no_one,OCEAN,Mirage
HellRaisers,Heroic,es3tag,JUGi,niko,MODDII,Snappi,HellRaisers,woxic,DeadFox,ANGE1,bondik,ISSAA,Cobblestone
Heroic,Heroic,JUGi,es3tag,MODDII,niko,Snappi,HellRaisers,bondik,woxic,DeadFox,ISSAA,ANGE1,Mirage
mixtape,AGO,GruBy,snatchie,TOAO,Furlan,phr,mixtape,Grande,xype,angry,cox,own3d,Mirage
forZe,MANS NOT HOT,AcilioN,TENZKI,nukkye,EspiranTo,nexa,forZe,facecrack,Jerry,BAS,kUcheR,liTTle,Inferno
PRIDE,Tricked,Lukki,Inzta,snedker,Ryxxo,Console,PRIDE,ToM223,reatz,morelz,Luz,MINISE,Overpass
Royal Bandits,Sprout,NaToSaphiX,innocent,denis,Spiidi,kRYSTAL,Royal Bandits,imoRR,mini,mag0o,ELOSSA,SasuKe,Inferno
AGO,AGO,Furlan,phr,GruBy,snatchie,TOAO,Wololos,SOKER,EasTor,mixwell,Kairi,loWel,Mirage
Space Soldiers,forZe,liTTle,Jerry,BAS,kUcheR,facecrack,Space Soldiers,XANTARES,Calyx,MAJ3R,paz,ngiN,Train
Tricked,Tricked,Ryxxo,Lukki,snedker,Inzta,Console,Nordavind,ztk,RoSeY,Radifaction,fletch,becker,Train
Sprout,Sprout,innocent,kRYSTAL,Spiidi,denis,NaToSaphiX,Epsilon,cosmeeeN,Surreal,smooya,tsack,robiin,Inferno
Space Soldiers,AGO,Furlan,phr,GruBy,snatchie,TOAO,Space Soldiers,Calyx,XANTARES,ngiN,MAJ3R,paz,Train
Space Soldiers,AGO,Furlan,TOAO,GruBy,phr,snatchie,Space Soldiers,Calyx,XANTARES,paz,ngiN,MAJ3R,Cobblestone
Space Soldiers,AGO,GruBy,snatchie,phr,Furlan,TOAO,Space Soldiers,XANTARES,paz,ngiN,Calyx,MAJ3R,Mirage
Tricked,Epsilon,smooya,robiin,Surreal,cosmeeeN,tsack,Tricked,Inzta,Lukki,snedker,Console,Ryxxo,Overpass
Epsilon,Epsilon,cosmeeeN,Surreal,tsack,smooya,robiin,Tricked,Lukki,Inzta,Ryxxo,Console,snedker,Mirage
Epsilon,Epsilon,Surreal,smooya,robiin,cosmeeeN,tsack,Tricked,snedker,Lukki,Inzta,Console,Ryxxo,Cobblestone
Rogue,Renegades,Nifty,jks,AZR,NAF,USTILO,Rogue,SicK,Hiko,ryx,cadiaN,vice,Inferno
Renegades,Renegades,jks,NAF,USTILO,Nifty,AZR,Rogue,ryx,SicK,Hiko,vice,cadiaN,Cache
Refuse,Refuse,pounh,Carcass,Butters,haflex,lukjjE,NGA,QuitR,SHarp,iKZO,kaz,havan,Cache
Refuse,Refuse,haflex,pounh,Butters,lukjjE,Carcass,NGA,iKZO,SHarp,QuitR,havan,kaz,Mirage
LDLC,LDLC,Maniac,ALEX,Ex6TenZ,DEVIL,to1nou,SJ,Aerial,BONA,ZOREE,aune,arvid,Inferno
pro100,LDLC,to1nou,ALEX,Maniac,DEVIL,Ex6TenZ,pro100,Flarich,AiyvaN,crush,kenzor,def,Cobblestone
Conquer,SJ,Aerial,ZOREE,arvid,BONA,aune,Conquer,Vladimus,KippariZ,oopee,Fubbeli,GRM,Mirage
AVANGAR,AVANGAR,Jame,buster,KrizzeN,dimasick,Qikert,GODSENT,freddieb,twist,Brollan,disco doplan,hampus,Mirage
GODSENT,AVANGAR,KrizzeN,Qikert,Jame,dimasick,buster,GODSENT,Brollan,twist,hampus,freddieb,disco doplan,Overpass
LDLC,LDLC,Maniac,ALEX,DEVIL,to1nou,Ex6TenZ,SJ,Aerial,aune,ZOREE,arvid,BONA,Cache
LDLC,LDLC,to1nou,Maniac,ALEX,Ex6TenZ,DEVIL,SJ,Aerial,ZOREE,aune,arvid,BONA,Overpass
SJ,LDLC,Ex6TenZ,DEVIL,ALEX,Maniac,to1nou,SJ,arvid,Aerial,ZOREE,BONA,aune,Mirage
IMPRESS,Flexal,Pumtac,Dufis,BoneStorm,H1,Dirma,IMPRESS,fo,fLAKY,fELLA,sintex,f0real,Mirage
Flexal,Flexal,H1,Dufis,BoneStorm,Pumtac,Dirma,IMPRESS,fELLA,fLAKY,sintex,fo,f0real,Cache
Elite Wolves,Elite Wolves,Guepard,Pock,mkn,artemio,flick1B,Isurus,NikoM,1962,Noktse,Zote,nbl,Inferno
TeamOne,TeamOne,trk,Maluk3,mch,caike,iDk,Vault,spamzzy1,points,Daveys,sickLy,sam_A,Cobblestone
Sprout,Sprout,NaToSaphiX,denis,Spiidi,kRYSTAL,innocent,Epsilon,Surreal,smooya,robiin,tsack,cosmeeeN,Mirage
Epsilon,Sprout,NaToSaphiX,Spiidi,denis,innocent,kRYSTAL,Epsilon,smooya,tsack,cosmeeeN,robiin,Surreal,Cobblestone
North Academy,North Academy,AnJ,Basso,acoR,sycrone,b0RUP,HAVU,ottoNd,Aleksib,uli,xartE,KHRN,Train
TeamOne,TeamOne,caike,mch,iDk,Maluk3,trk,Isurus,nbl,Noktse,NikoM,1962,Zote,Inferno
HAVU,FC Lahti Menace,r0tta,emilz,Jone,Wazakhaq,kaavio,HAVU,xartE,uli,KHRN,Aleksib,ottoNd,Overpass
LDLC,LDLC,DEVIL,Maniac,to1nou,Ex6TenZ,ALEX,Quantum Bellator Fire,Boombl4,Kvik,waterfaLLZ,jmqa,balblna,Cache
Quantum Bellator Fire,LDLC,DEVIL,ALEX,Maniac,to1nou,Ex6TenZ,Quantum Bellator Fire,Boombl4,waterfaLLZ,jmqa,balblna,Kvik,Nuke
Quantum Bellator Fire,LDLC,Ex6TenZ,ALEX,DEVIL,to1nou,Maniac,Quantum Bellator Fire,Boombl4,balblna,waterfaLLZ,jmqa,Kvik,Inferno
HAVU,HAVU,Aleksib,ottoNd,uli,KHRN,xartE,ALTERNATE aTTaX,tiziaN,stfN,ecfN,HUNDEN,syrsoN,Cache
ALTERNATE aTTaX,HAVU,Aleksib,uli,xartE,KHRN,ottoNd,ALTERNATE aTTaX,ecfN,syrsoN,tiziaN,stfN,HUNDEN,Train
Stifmeister,Gambit,Hobbit,Dosia,seized,AdreN,mou,Stifmeister,L1NK,Danceyz,frei,Astroo,Kray,Cobblestone
TeamOne,TeamOne,Maluk3,caike,mch,iDk,trk,Elite Wolves,artemio,Guepard,Pock,mkn,flick1B,Train
Isurus,Isurus,1962,nbl,NikoM,Zote,Noktse,Vault,sam_A,Daveys,points,spamzzy1,sickLy,Cobblestone
Ninjas in Vandamkes,Bleiz,CagXD,Musse,eLredas,zep,fUb,Ninjas in Vandamkes,eimaNt,ceNder,mobbdeep,respawn,bixs,Mirage
Bleiz,Bleiz,fUb,Musse,zep,eLredas,CagXD,Ninjas in Vandamkes,mobbdeep,bixs,eimaNt,ceNder,respawn,Cobblestone
TeamOne,TeamOne,Maluk3,caike,trk,mch,iDk,rEAK,L!nKz^,gr3eps,BrauJ,faos,feLiZnOJkE,Overpass
Luminosity,Liquid,Twistzz,jdm64,EliGE,steel,nitr0,Luminosity,NEKIZ,yel,chelo,SHOOWTiME,PKL,Train
Liquid,Liquid,EliGE,Twistzz,jdm64,steel,nitr0,Luminosity,chelo,yel,SHOOWTiME,NEKIZ,PKL,Mirage
rEAK,Isurus,nbl,NikoM,Zote,1962,Noktse,rEAK,L!nKz^,gr3eps,feLiZnOJkE,BrauJ,faos,Cache
Renegades,Renegades,NAF,USTILO,Nifty,AZR,jks,NRG,Ethan,FugLy,Brehze,daps,CeRq,Cache
NRG,Renegades,NAF,jks,AZR,USTILO,Nifty,NRG,FugLy,Brehze,Ethan,daps,CeRq,Inferno
LDLC,North Academy,AnJ,acoR,Basso,sycrone,b0RUP,LDLC,DEVIL,to1nou,Maniac,Ex6TenZ,ALEX,Inferno
North Academy,North Academy,sycrone,acoR,b0RUP,Basso,AnJ,LDLC,Ex6TenZ,to1nou,ALEX,Maniac,DEVIL,Overpass
Heroic,Heroic,MODDII,JUGi,niko,es3tag,Snappi,BIG,gob b,LEGIJA,keev,tabseN,nex,Mirage
Heroic,Heroic,Snappi,JUGi,MODDII,niko,es3tag,BIG,tabseN,nex,keev,LEGIJA,gob b,Cobblestone
Epsilon,Natus Vincere,electronic,s1mple,Edward,flamie,Zeus,Epsilon,smooya,Surreal,robiin,cosmeeeN,tsack,Cobblestone
Natus Vincere,Natus Vincere,s1mple,flamie,electronic,Edward,Zeus,Epsilon,smooya,tsack,cosmeeeN,Surreal,robiin,Inferno
HellRaisers,HellRaisers,ANGE1,woxic,ISSAA,DeadFox,bondik,AGO,snatchie,Furlan,GruBy,TOAO,phr,Mirage
HellRaisers,HellRaisers,DeadFox,bondik,woxic,ANGE1,ISSAA,AGO,Furlan,GruBy,snatchie,phr,TOAO,Overpass
AGO,HellRaisers,ANGE1,woxic,ISSAA,bondik,DeadFox,AGO,GruBy,phr,TOAO,snatchie,Furlan,Cache
IMPRESS,IMPRESS,fo,f0real,fLAKY,sintex,fELLA,Ninjas in Vandamkes,mobbdeep,eimaNt,ceNder,bixs,respawn,Cache
Ninjas in Vandamkes,IMPRESS,fo,f0real,sintex,fELLA,fLAKY,Ninjas in Vandamkes,eimaNt,bixs,ceNder,mobbdeep,respawn,Inferno
HAVU,pro100,Flarich,crush,AiyvaN,kenzor,def,HAVU,ottoNd,uli,KHRN,Aleksib,xartE,Cache
pro100,pro100,AiyvaN,crush,def,kenzor,Flarich,HAVU,Aleksib,ottoNd,uli,KHRN,xartE,Mirage
Singularity,fnatic,JW,Lekr0,flusha,Golden,KRIMZ,Singularity,Sayf,BENDJI,RuStY,BARBARR,HugoXD,Mirage
Singularity,fnatic,Lekr0,flusha,JW,KRIMZ,Golden,Singularity,BARBARR,Sayf,BENDJI,HugoXD,RuStY,Train
HellRaisers,MOUZ,suNny,oskar,STYKO,chrisJ,ropz,HellRaisers,woxic,ANGE1,bondik,DeadFox,ISSAA,Overpass
MOUZ,MOUZ,oskar,suNny,ropz,chrisJ,STYKO,HellRaisers,bondik,woxic,ISSAA,DeadFox,ANGE1,Mirage
MOUZ,MOUZ,suNny,STYKO,ropz,chrisJ,oskar,HellRaisers,woxic,bondik,ANGE1,DeadFox,ISSAA,Cobblestone
North,North,MSL,Kjaerbye,mertz,valde,aizy,Heroic,JUGi,Snappi,es3tag,MODDII,niko,Inferno
North,North,Kjaerbye,MSL,valde,aizy,mertz,Heroic,MODDII,Snappi,JUGi,es3tag,niko,Mirage
North,North,Kjaerbye,MSL,mertz,valde,aizy,Heroic,JUGi,niko,MODDII,Snappi,es3tag,Train
Gambit,Gambit,mou,seized,AdreN,Hobbit,Dosia,Natus Vincere,s1mple,flamie,electronic,Edward,Zeus,Overpass
Gambit,Gambit,mou,AdreN,Dosia,seized,Hobbit,Natus Vincere,electronic,s1mple,flamie,Edward,Zeus,Nuke
Gambit,Gambit,mou,Hobbit,seized,Dosia,AdreN,Natus Vincere,s1mple,electronic,Edward,flamie,Zeus,Train
Baltic Elite,Baltic Elite,Reggie,walkman,Dreamas,TwistD,centronz,IMPRESS,fLAKY,fELLA,fo,f0real,sintex,Mirage
Vault,TeamOne,caike,trk,Maluk3,mch,iDk,Vault,points,spamzzy1,sam_A,Daveys,sickLy,Overpass
Vault,TeamOne,iDk,mch,caike,Maluk3,trk,Vault,spamzzy1,sickLy,Daveys,points,sam_A,Train
MOUZ,MOUZ,oskar,ropz,STYKO,chrisJ,suNny,BIG,tabseN,gob b,nex,keev,LEGIJA,Cobblestone
MOUZ,MOUZ,chrisJ,oskar,STYKO,suNny,ropz,BIG,LEGIJA,nex,gob b,tabseN,keev,Mirage
AGO,North,aizy,mertz,MSL,valde,Kjaerbye,AGO,phr,snatchie,Furlan,TOAO,GruBy,Train
North,North,valde,mertz,MSL,aizy,Kjaerbye,AGO,GruBy,Furlan,phr,TOAO,snatchie,Inferno
AGO,North,Kjaerbye,mertz,MSL,aizy,valde,AGO,Furlan,TOAO,GruBy,phr,snatchie,Overpass
Natus Vincere,Envy,kioShiMa,Happy,SIXER,VKLL,ScreaM,Natus Vincere,flamie,s1mple,electronic,Edward,Zeus,Cobblestone
Envy,Envy,ScreaM,kioShiMa,Happy,VKLL,SIXER,Natus Vincere,electronic,s1mple,Zeus,flamie,Edward,Overpass
LDLC,LDLC,ALEX,Ex6TenZ,Maniac,to1nou,DEVIL,HAVU,ottoNd,xartE,KHRN,Aleksib,uli,Mirage
LDLC,LDLC,ALEX,Maniac,DEVIL,to1nou,Ex6TenZ,HAVU,uli,ottoNd,xartE,Aleksib,KHRN,Inferno
HAVU,LDLC,ALEX,Ex6TenZ,Maniac,DEVIL,to1nou,HAVU,KHRN,uli,ottoNd,Aleksib,xartE,Nuke
Izako Boars,Izako Boars,kamil,Morfan,matty,nawrot,xype,KOPUNIO,kaper,SZPERO,mynio,exhie,fines,Mirage
Izako Boars,Izako Boars,Morfan,matty,kamil,nawrot,xype,KOPUNIO,SZPERO,kaper,mynio,fines,exhie,Cobblestone
Izako Boars,Izako Boars,kamil,matty,nawrot,xype,Morfan,KOPUNIO,mynio,exhie,kaper,SZPERO,fines,Train
Isurus,Isurus,Zote,Noktse,NikoM,1962,nbl,Elite Wolves,Pock,artemio,Guepard,flick1B,mkn,Train
Elite Wolves,Isurus,nbl,Noktse,1962,Zote,NikoM,Elite Wolves,Guepard,flick1B,artemio,Pock,mkn,Cobblestone
Liquid,Renegades,NAF,jks,AZR,USTILO,Nifty,Liquid,jdm64,nitr0,EliGE,steel,Twistzz,Mirage
